bus0,carrier,p_nom_opt
PL1 4,H2 Fuel Cell,5.542054711713953e-09
PL1 4,H2 turbine,2.022180989001142e-08
PL1 4,photocatalysis,6.964220730127993e-09
PL1 5,H2 Electrolysis,0.031203561271324853
PL1 5,H2 Fuel Cell,5.271411807209367e-09
PL1 5,H2 turbine,2.125567192731133e-08
PL1 5,photocatalysis,7.2475279605090615e-09
PT1 0,H2 Electrolysis,8.681159768628911e-08
PT1 0,H2 Fuel Cell,4.4011425996012675e-09
PT1 0,H2 turbine,1.6152581206941625e-08
PT1 0,photocatalysis,0.2642973040953742
PT1 1,H2 Electrolysis,1.1988944191887194e-07
PT1 1,H2 Fuel Cell,4.386792756528469e-09
PT1 1,H2 turbine,1.7200730933555605e-08
PT1 1,photocatalysis,0.40534581508361917
RO1 0,H2 Electrolysis,4.571397435760919e-08
RO1 0,H2 Fuel Cell,4.892344713922377e-09
RO1 0,H2 turbine,1.7206128186586158e-08
RO1 0,photocatalysis,1.9941762439818206e-08
RO1 1,H2 Electrolysis,3.63258467486026e-08
RO1 1,H2 Fuel Cell,5.074746747618733e-09
RO1 1,H2 turbine,1.7212783562618382e-08
RO1 1,photocatalysis,1.8990392515710556e-08
RS1 0,H2 Electrolysis,2.6331489869773386e-08
RS1 0,H2 Fuel Cell,4.962141254724028e-09
RS1 0,H2 turbine,1.6167861155490157e-08
RS1 0,photocatalysis,1.143607664920894e-07
SE2 0,H2 Electrolysis,0.0011946492298079356
SE2 0,H2 Fuel Cell,4.394098919525802e-09
SE2 0,H2 turbine,1.6136028180673427e-08
SE2 0,photocatalysis,5.1456220961071024e-09
SE2 1,H2 Electrolysis,0.054065184325283906
SE2 1,H2 Fuel Cell,4.739169596075305e-09
SE2 1,H2 turbine,1.819588686487781e-08
SE2 1,photocatalysis,6.84581419376823e-09
SE2 2,H2 Electrolysis,1.0138205369787437e-08
SE2 2,H2 Fuel Cell,4.200920993381707e-09
SE2 2,H2 turbine,1.6134975423122008e-08
SE2 2,photocatalysis,4.827486218244478e-09
SE2 3,H2 Electrolysis,0.060948991894827574
SE2 3,H2 Fuel Cell,4.616222546858745e-09
SE2 3,H2 turbine,1.718828687352427e-08
SE2 3,photocatalysis,6.3853701004579754e-09
SE2 4,H2 Electrolysis,9.323955792190135e-09
SE2 4,H2 Fuel Cell,4.2175442763814735e-09
SE2 4,H2 turbine,1.6149095136096207e-08
SE2 5,H2 Electrolysis,0.003635765418528294
SE2 5,H2 Fuel Cell,4.400022667145433e-09
SE2 5,H2 turbine,1.6138316353227423e-08
SE2 5,photocatalysis,5.123780206205008e-09
SI1 0,H2 Electrolysis,3.082378746534822e-08
SI1 0,H2 Fuel Cell,5.046485566752261e-09
SI1 0,H2 turbine,1.6412050164085708e-08
SI1 0,photocatalysis,1.125782243044049e-08
SK1 0,H2 Electrolysis,2.74446075334561e-08
SK1 0,H2 Fuel Cell,5.491818306585304e-09
SK1 0,H2 turbine,1.94063171466957e-08
SK1 0,photocatalysis,9.682810651931974e-09
