bus0,carrier,p_nom_opt
PL1 4,H2 Electrolysis,0.008387035119683452
PL1 4,H2 Fuel Cell,6.191907148416242e-09
PL1 4,H2 turbine,2.552443293722935e-08
PL1 4,photocatalysis,4.660592583443129e-09
PL1 5,H2 Electrolysis,0.050892447115797795
PL1 5,H2 Fuel Cell,5.690812341283581e-09
PL1 5,H2 turbine,2.6842871813066287e-08
PL1 5,photocatalysis,4.761974122736954e-09
PT1 0,H2 Electrolysis,0.010669169268743391
PT1 0,H2 Fuel Cell,4.7416925417929e-09
PT1 0,H2 turbine,1.9145658297946835e-08
PT1 0,photocatalysis,1.8523933614127093e-08
PT1 1,H2 Electrolysis,0.0062902425636236926
PT1 1,H2 Fuel Cell,4.7059759280658244e-09
PT1 1,H2 turbine,1.995954357723183e-08
PT1 1,photocatalysis,1.2554744486547823e-07
RO1 0,H2 Electrolysis,0.008811591238840039
RO1 0,H2 Fuel Cell,5.0391945136981685e-09
RO1 0,H2 turbine,1.995198895282458e-08
RO1 0,photocatalysis,7.588010330973028e-09
RO1 1,H2 Electrolysis,0.006730896748635838
RO1 1,H2 Fuel Cell,5.055151059213361e-09
RO1 1,H2 turbine,1.9939655980665727e-08
RO1 1,photocatalysis,8.247432508737625e-09
RS1 0,H2 Electrolysis,0.00012130098140494374
RS1 0,H2 Fuel Cell,5.108466475333978e-09
RS1 0,H2 turbine,1.914408814752166e-08
RS1 0,photocatalysis,8.408434953489434e-09
SE2 0,H2 Electrolysis,0.0013927058354098625
SE2 0,H2 Fuel Cell,4.700545852317328e-09
SE2 0,H2 turbine,1.9151506873788362e-08
SE2 0,photocatalysis,3.64084272576329e-09
SE2 1,H2 Electrolysis,0.0659873235677646
SE2 1,H2 Fuel Cell,5.276854329666077e-09
SE2 1,H2 turbine,2.48218524105476e-08
SE2 1,photocatalysis,4.69241735681999e-09
SE2 2,H2 Electrolysis,1.1650339183143764e-08
SE2 2,H2 Fuel Cell,4.536691698452461e-09
SE2 2,H2 turbine,1.9154578899795834e-08
SE2 2,photocatalysis,3.4471833851858313e-09
SE2 3,H2 Electrolysis,0.08995472377040226
SE2 3,H2 Fuel Cell,4.781197223381264e-09
SE2 3,H2 turbine,1.9931082499735944e-08
SE2 3,photocatalysis,4.373352371025855e-09
SE2 4,H2 Electrolysis,9.335329177207996e-09
SE2 4,H2 Fuel Cell,4.543884709368631e-09
SE2 4,H2 turbine,1.9164230411764116e-08
SE2 5,H2 Electrolysis,0.003893486288811476
SE2 5,H2 Fuel Cell,4.7028233644149365e-09
SE2 5,H2 turbine,1.915126260423137e-08
SE2 5,photocatalysis,3.626156480447e-09
SI1 0,H2 Electrolysis,7.346632354491089e-08
SI1 0,H2 Fuel Cell,5.4107772094562995e-09
SI1 0,H2 turbine,1.9330321798538787e-08
SI1 0,photocatalysis,6.3894656803284205e-09
SK1 0,H2 Electrolysis,0.0009675304425302121
SK1 0,H2 Fuel Cell,6.003160385644312e-09
SK1 0,H2 turbine,2.4426947466358018e-08
SK1 0,photocatalysis,5.514742804153152e-09
