bus0,carrier,p_nom_opt
ES1 10,H2 turbine,1.8558062116193124e-08
ES1 10,photocatalysis,2.2786871080983714e-08
ES1 2,H2 Electrolysis,0.02015799000206217
ES1 2,H2 Fuel Cell,4.755071821557301e-09
ES1 2,H2 turbine,1.8556836375465406e-08
ES1 2,photocatalysis,2.0378799967639052e-08
ES1 3,H2 Electrolysis,0.009241275549036433
ES1 3,H2 Fuel Cell,4.746921188808857e-09
ES1 3,H2 turbine,1.8558194022758146e-08
ES1 3,photocatalysis,7.532318499591862e-09
ES1 4,H2 Electrolysis,0.034730677781073804
ES1 4,H2 Fuel Cell,4.734947182149211e-09
ES1 4,H2 turbine,1.8592764850805206e-08
ES1 4,photocatalysis,0.06285344262213785
ES1 5,H2 Electrolysis,0.04430952978540103
ES1 5,H2 Fuel Cell,4.742298546623332e-09
ES1 5,H2 turbine,1.8557498968173e-08
ES1 5,photocatalysis,3.825631883928387e-08
ES1 6,H2 Electrolysis,0.016633366880690927
ES1 6,H2 Fuel Cell,4.738682206936399e-09
ES1 6,H2 turbine,1.8557432769085426e-08
ES1 6,photocatalysis,6.445160876822109e-08
ES1 7,H2 Electrolysis,0.0699463721629294
ES1 7,H2 Fuel Cell,4.690786252929584e-09
ES1 7,H2 turbine,1.856059025153432e-08
ES1 7,photocatalysis,8.726080017309488e-09
ES1 8,H2 Electrolysis,0.016631613925789993
ES1 8,H2 Fuel Cell,4.725974425383732e-09
ES1 8,H2 turbine,1.8591124606095892e-08
ES1 8,photocatalysis,0.03181379025651071
ES1 9,H2 Electrolysis,0.00980562665860361
ES1 9,H2 Fuel Cell,4.728971538653726e-09
ES1 9,H2 turbine,1.8557270264852712e-08
ES1 9,photocatalysis,1.1914551549698145e-08
ES4 0,H2 Electrolysis,0.0008673199765720307
ES4 0,H2 Fuel Cell,4.853906512730462e-09
ES4 0,H2 turbine,1.953130419277428e-08
ES4 0,photocatalysis,2.503513476001203e-08
FI2 0,H2 Electrolysis,0.010766201309933509
FI2 0,H2 Fuel Cell,4.742649213737867e-09
FI2 0,H2 turbine,1.8558580765525742e-08
FI2 0,photocatalysis,2.76443904647798e-09
FI2 1,H2 Electrolysis,0.03304384660804412
FI2 1,H2 Fuel Cell,4.796301083770917e-09
FI2 1,H2 turbine,1.8557682169156415e-08
FI2 1,photocatalysis,3.7860707599906305e-09
FI2 2,H2 Electrolysis,0.01674063640279048
FI2 2,H2 Fuel Cell,4.793407581525847e-09
FI2 2,H2 turbine,1.8556490877418115e-08
FI2 2,photocatalysis,3.5895596368365907e-09
FI2 3,H2 Electrolysis,0.04663826449984302
FI2 3,H2 Fuel Cell,4.7932326699567654e-09
FI2 3,H2 turbine,1.855752349111987e-08
FI2 3,photocatalysis,3.6948749127282884e-09
FR1 0,H2 Electrolysis,0.04559506087835674
