bus0,carrier,p_nom_opt
PL1 4,H2 Fuel Cell,5.487796357129263e-09
PL1 4,H2 turbine,2.1488483392165123e-08
PL1 4,photocatalysis,5.374256638938161e-09
PL1 5,H2 Electrolysis,0.04245962833923403
PL1 5,H2 Fuel Cell,5.1682960473126875e-09
PL1 5,H2 turbine,2.2563085595948482e-08
PL1 5,photocatalysis,5.4662467404766655e-09
PT1 0,H2 Electrolysis,0.008852688097432426
PT1 0,H2 Fuel Cell,4.3876042361205336e-09
PT1 0,H2 turbine,1.7000331346927387e-08
PT1 0,photocatalysis,3.816975473987523e-08
PT1 1,H2 Electrolysis,7.426584613957535e-08
PT1 1,H2 Fuel Cell,4.352040656705045e-09
PT1 1,H2 turbine,1.7977680744631188e-08
PT1 1,photocatalysis,0.4053457566740011
RO1 0,H2 Electrolysis,0.004715160004560773
RO1 0,H2 Fuel Cell,4.746491444059576e-09
RO1 0,H2 turbine,1.796457960076126e-08
RO1 0,photocatalysis,1.0045483556532278e-08
RO1 1,H2 Electrolysis,2.892635766827216e-07
RO1 1,H2 Fuel Cell,4.798926003769308e-09
RO1 1,H2 turbine,1.796534533064113e-08
RO1 1,photocatalysis,1.1070721349040644e-08
RS1 0,H2 Electrolysis,7.787899941337323e-08
RS1 0,H2 Fuel Cell,4.813661208613778e-09
RS1 0,H2 turbine,1.701378321307076e-08
RS1 0,photocatalysis,1.1309453026912794e-08
SE2 0,H2 Electrolysis,0.0010753458485627324
SE2 0,H2 Fuel Cell,4.362710633565519e-09
SE2 0,H2 turbine,1.698399304728805e-08
SE2 0,photocatalysis,4.1118127680726884e-09
SE2 1,H2 Electrolysis,0.059482371692584975
SE2 1,H2 Fuel Cell,4.734429510296053e-09
SE2 1,H2 turbine,2.052730171192904e-08
SE2 1,photocatalysis,5.351947859904344e-09
SE2 2,H2 Electrolysis,9.218718699177838e-09
SE2 2,H2 Fuel Cell,4.188879204462517e-09
SE2 2,H2 turbine,1.6980123308676567e-08
SE2 2,photocatalysis,3.875986086808826e-09
SE2 3,H2 Electrolysis,0.0754816887331173
SE2 3,H2 Fuel Cell,4.428360276371771e-09
SE2 3,H2 turbine,1.7947875549351744e-08
SE2 3,photocatalysis,4.984639733951094e-09
SE2 4,H2 Electrolysis,9.463971861501274e-09
SE2 4,H2 Fuel Cell,4.1917070376251254e-09
SE2 4,H2 turbine,1.6995041656885354e-08
SE2 5,H2 Electrolysis,0.003255676312794723
SE2 5,H2 Fuel Cell,4.366218399336691e-09
SE2 5,H2 turbine,1.6992194573565594e-08
SE2 5,photocatalysis,4.0933511892839505e-09
SI1 0,H2 Electrolysis,4.932681692227845e-08
SI1 0,H2 Fuel Cell,5.059087881926531e-09
SI1 0,H2 turbine,1.717219704813895e-08
SI1 0,photocatalysis,7.83064666070651e-09
SK1 0,H2 Electrolysis,8.680079213802644e-08
SK1 0,H2 Fuel Cell,5.413169808006148e-09
SK1 0,H2 turbine,2.0846491375218196e-08
SK1 0,photocatalysis,6.9218733909673325e-09
