bus0,carrier,p_nom_opt
GR1 1,H2 Electrolysis,0.03269775430370177
GR1 1,H2 Fuel Cell,4.912350466834764e-09
GR1 1,H2 turbine,1.80828546700376e-08
GR1 1,photocatalysis,1.4213956824835895e-08
HR1 0,H2 Electrolysis,6.031062282858697e-07
HR1 0,H2 Fuel Cell,6.137515764516454e-09
HR1 0,H2 turbine,1.8635501524411933e-08
HR1 0,photocatalysis,6.595262143188633e-09
HU1 0,H2 Electrolysis,0.007594276058322985
HU1 0,H2 Fuel Cell,6.620288182484931e-09
HU1 0,H2 turbine,1.9932153328859276e-08
HU1 0,photocatalysis,6.35953718966344e-09
IE5 0,H2 Electrolysis,0.12943964076134934
IE5 0,H2 Fuel Cell,4.8710186382522085e-09
IE5 0,H2 turbine,2.1131486773793987e-08
IE5 0,photocatalysis,4.429796130869341e-09
IT1 0,H2 Electrolysis,0.007918247805935462
IT1 0,H2 Fuel Cell,5.032282121198242e-09
IT1 0,H2 turbine,1.8133309786264676e-08
IT1 0,photocatalysis,2.0465314565400388e-08
IT1 1,H2 Electrolysis,8.335001569153436e-08
IT1 1,H2 Fuel Cell,6.43859540141626e-09
IT1 1,H2 turbine,1.9718534042165005e-08
IT1 1,photocatalysis,7.466612714002408e-09
IT1 10,H2 Electrolysis,0.002300555021100825
IT1 10,H2 Fuel Cell,5.860851265956373e-09
IT1 10,H2 turbine,1.84213446007503e-08
IT1 10,photocatalysis,8.236811814171793e-09
IT1 11,H2 Electrolysis,0.05362588599111688
IT1 11,H2 Fuel Cell,5.07940100948988e-09
IT1 11,H2 turbine,1.8236120940897278e-08
IT1 11,photocatalysis,2.486693702693392e-08
IT1 12,H2 Electrolysis,4.90895127503272e-08
IT1 12,H2 Fuel Cell,6.0452133099279415e-09
IT1 12,H2 turbine,1.8538142063730672e-08
IT1 12,photocatalysis,8.653314872979633e-09
IT1 13,H2 Electrolysis,5.673537593071668e-08
IT1 13,H2 Fuel Cell,6.930910757336058e-09
IT1 13,H2 turbine,2.0190357129143175e-08
IT1 13,photocatalysis,7.724025018061186e-09
IT1 2,H2 Electrolysis,5.876913054021233e-08
IT1 2,H2 Fuel Cell,6.58347786865714e-09
IT1 2,H2 turbine,2.0545007388246037e-08
IT1 2,photocatalysis,8.014830566070757e-09
IT1 3,H2 Electrolysis,0.016891363455023005
IT1 3,H2 Fuel Cell,5.838713469497213e-09
