bus0,carrier,p_nom_opt
ES1 7,photocatalysis,7.284316208423648e-09
ES1 8,H2 Electrolysis,0.07061109939936254
ES1 8,H2 Fuel Cell,3.338300452144213e-09
ES1 8,H2 turbine,1.2340778251752548e-08
ES1 8,photocatalysis,0.30744498231716877
ES1 9,H2 Electrolysis,0.007447584271362913
ES1 9,H2 Fuel Cell,3.3484477354636615e-09
ES1 9,H2 turbine,1.3093525169143581e-08
ES1 9,photocatalysis,9.573915170246882e-09
ES4 0,H2 Electrolysis,0.004350215141693145
ES4 0,H2 Fuel Cell,3.5796070862968124e-09
ES4 0,H2 turbine,1.4598453218130983e-08
ES4 0,photocatalysis,2.1034822235314212e-08
FI2 0,H2 Electrolysis,0.013196608117895076
FI2 0,H2 Fuel Cell,3.3817917076258226e-09
FI2 0,H2 turbine,1.2305980895846538e-08
FI2 0,photocatalysis,2.4880010197127227e-09
FI2 1,H2 Electrolysis,0.043540930524558964
FI2 1,H2 Fuel Cell,3.434773931561241e-09
FI2 1,H2 turbine,1.2307244989627087e-08
FI2 1,photocatalysis,3.412022422766091e-09
FI2 2,H2 Electrolysis,0.020845001247342475
FI2 2,H2 Fuel Cell,3.441085031429101e-09
FI2 2,H2 turbine,1.2307571334538335e-08
FI2 2,photocatalysis,3.2250138470724215e-09
FI2 3,H2 Electrolysis,0.05591986271374076
FI2 3,H2 Fuel Cell,3.4178472285466255e-09
FI2 3,H2 turbine,1.2307790408775137e-08
FI2 3,photocatalysis,3.3204825021403423e-09
FR1 0,H2 Electrolysis,0.0248355198681863
FR1 0,H2 Fuel Cell,3.4519929896490406e-09
FR1 0,H2 turbine,1.2310550906279852e-08
FR1 0,photocatalysis,4.741543889929176e-09
FR1 1,H2 Electrolysis,0.11716513898033114
FR1 1,H2 Fuel Cell,3.371780513321886e-09
FR1 1,H2 turbine,1.2299814588916885e-08
FR1 1,photocatalysis,1.30454054174819e-08
FR1 10,H2 Electrolysis,0.01280404684781775
FR1 10,H2 Fuel Cell,3.4527319250532792e-09
FR1 10,H2 turbine,1.230964520964279e-08
FR1 10,photocatalysis,4.582852128700732e-09
FR1 11,H2 Electrolysis,0.03517464427779869
FR1 11,H2 Fuel Cell,3.4099657870259437e-09
FR1 11,H2 turbine,1.2294893283958641e-08
FR1 11,photocatalysis,1.1243306151943705e-08
FR1 12,H2 Electrolysis,7.017308797029247e-08
FR1 12,H2 Fuel Cell,3.437710303910124e-09
FR1 12,H2 turbine,1.2307422754078367e-08
FR1 12,photocatalysis,5.194456606466447e-09
FR1 13,H2 Electrolysis,2.6159620511553e-08
FR1 13,H2 Fuel Cell,3.4768989613036327e-09
FR1 13,H2 turbine,1.2307269130080438e-08
FR1 13,photocatalysis,6.34298083135624e-09
FR1 14,H2 Electrolysis,0.02925408825747791
FR1 14,H2 Fuel Cell,3.3777883921283405e-09
FR1 14,H2 turbine,1.2307260733768733e-08
FR1 14,photocatalysis,5.404327402641146e-09
FR1 15,H2 Electrolysis,0.15511548614513562
FR1 15,H2 Fuel Cell,3.335848890982647e-09
FR1 15,H2 turbine,1.2307713773438537e-08
FR1 15,photocatalysis,5.083968624197016e-09
FR1 16,H2 Electrolysis,0.0050613650390929545
FR1 16,H2 Fuel Cell,3.452927972268933e-09
FR1 16,H2 turbine,1.2307833571170512e-08
FR1 16,photocatalysis,4.516191752768732e-09
FR1 17,H2 Electrolysis,2.7529532263591275e-08
FR1 17,H2 Fuel Cell,3.4833785670022806e-09
FR1 17,H2 turbine,1.2309255411506866e-08
FR1 17,photocatalysis,5.562608770830565e-09
FR1 18,H2 Electrolysis,0.031087355414035782
FR1 18,H2 Fuel Cell,3.427471956557404e-09
FR1 18,H2 turbine,1.2308885674636629e-08
FR1 18,photocatalysis,4.8607655700344106e-09
FR1 19,H2 Electrolysis,0.08053072857559965
FR1 19,H2 Fuel Cell,3.3543982647809542e-09
FR1 19,H2 turbine,1.2303798236953855e-08
FR1 19,photocatalysis,8.368262428852601e-09
FR1 2,H2 Electrolysis,5.007634686412635e-08
FR1 2,H2 Fuel Cell,3.4385003428302935e-09
FR1 2,H2 turbine,1.2286803882932607e-08
FR1 2,photocatalysis,5.480381029296122e-09
FR1 20,H2 Electrolysis,1.6047261213878835e-08
FR1 20,H2 Fuel Cell,3.560711888768827e-09
FR1 20,H2 turbine,1.23187016982417e-08
FR1 20,photocatalysis,4.870389110474346e-09
FR1 21,H2 Electrolysis,3.633305986663827e-08
FR1 21,H2 Fuel Cell,3.375892718264815e-09
FR1 21,H2 turbine,1.2299361680669382e-08
FR1 21,photocatalysis,5.911273566361457e-09
FR1 3,H2 Electrolysis,0.010863871677819513
FR1 3,H2 Fuel Cell,3.3810561123651767e-09
FR1 3,H2 turbine,1.3095326860116015e-08
FR1 3,photocatalysis,6.4096339448131374e-09
FR1 4,H2 Electrolysis,5.873674753240723e-05
FR1 4,H2 Fuel Cell,3.394587808844508e-09
FR1 4,H2 turbine,1.230670808875967e-08
FR1 4,photocatalysis,5.6817135624521616e-09
FR1 5,H2 Electrolysis,2.379063052920282e-07
FR1 5,H2 Fuel Cell,3.5183549126855243e-09
FR1 5,H2 turbine,1.2313130131477623e-08
FR1 5,photocatalysis,4.633097149422036e-09
FR1 6,H2 Electrolysis,0.08177499299123431
FR1 6,H2 Fuel Cell,3.386340695740267e-09
FR1 6,H2 turbine,1.2306380105010762e-08
FR1 6,photocatalysis,4.674825898843287e-09
FR1 7,H2 Electrolysis,0.05714597333129371
FR1 7,H2 Fuel Cell,3.4323402305994997e-09
FR1 7,H2 turbine,1.2307408987081709e-08
FR1 7,photocatalysis,4.398272575283599e-09
FR1 8,H2 Electrolysis,0.0013996290516399882
FR1 8,H2 Fuel Cell,3.384895993572752e-09
FR1 8,H2 turbine,1.2301818022987217e-08
FR1 8,photocatalysis,6.976506116449041e-09
FR1 9,H2 Electrolysis,0.004252808681382257
FR1 9,H2 Fuel Cell,3.382563323669341e-09
FR1 9,H2 turbine,1.2305130403386603e-08
FR1 9,photocatalysis,5.2943682495463055e-09
GB0 0,H2 Electrolysis,0.07555905842909144
GB0 0,H2 Fuel Cell,3.371844936482656e-09
GB0 0,H2 turbine,1.234967990890793e-08
GB0 0,photocatalysis,4.180805351078968e-09
GB0 1,H2 Electrolysis,0.021648221706830978
GB0 1,H2 Fuel Cell,3.3893105200823566e-09
GB0 1,H2 turbine,1.230712077377349e-08
GB0 1,photocatalysis,4.322091080424653e-09
GB0 10,H2 Electrolysis,0.06819034005722345
